SID,SName,CityName
2376,金场堡,锦州
2377,锦州,锦州
2378,锦州南,锦州
2379,励家,锦州
2380,凌海,锦州
2381,泥河子,锦州
2382,女儿河,锦州
2383,七里河,锦州
2384,大虎山,锦州
2385,八角台,锦州
2386,广盛,锦州
2387,沟帮子,锦州
2388,何三家,锦州
2389,段家,锦州
2390,高山子,锦州
2391,薛家,锦州
2392,义县,锦州
2393,周家屯,锦州
2394,绕阳河,锦州
2395,桃园,锦州
2396,唐家,锦州
2397,新立屯,锦州
2398,小东,锦州
2399,西刘,锦州
2400,新寒岭,辽阳
2401,太子河,辽阳
2402,石山,辽阳
2403,首山,辽阳
2404,双羊店,辽阳
2405,张台子,辽阳
2406,灯塔,辽阳
2407,寒岭,辽阳
2408,红旗,辽阳
2409,安平,辽阳
2410,白塔,辽阳
2411,宝镜,辽阳
2412,道口,辽阳
2413,辽阳,辽阳
2414,兰家,辽阳
2415,金城,辽阳
2416,盘锦,盘锦
2417,盘锦北,盘锦
2418,羊圈子,盘锦
2419,新开,盘锦
2420,新民,沈阳
2421,新城子,沈阳
2422,兴隆店,沈阳
2423,网户,沈阳
2424,五三,沈阳
2425,吴家屯,沈阳
2426,世博园,沈阳
2427,深井子,沈阳
2428,沈阳,沈阳
2429,沈阳北,沈阳
2430,沈阳东,沈阳
2431,沈阳南,沈阳
2432,沈阳西,沈阳
2433,苏北,沈阳
2434,苏家屯,沈阳
2435,三台,沈阳
2436,姚千户屯,沈阳
2437,裕国,沈阳
2438,榆树台,沈阳
2439,罗家,沈阳
2440,马三家,沈阳
2441,江家岭,沈阳
2442,皇姑屯,沈阳
2443,浑河,沈阳
2444,虎石台,沈阳
2445,兰家屯,沈阳
2446,辽中,沈阳
2447,林盛堡,沈阳
2448,大红旗,沈阳
2449,大甸,沈阳
2450,大成,沈阳
2451,陈相屯,沈阳
2452,孤家子,沈阳
2453,东湖,沈阳
2454,昌图,铁岭
2455,昌图西,铁岭
2456,得胜台,铁岭
2457,八面城,铁岭
2458,开原,铁岭
2459,开原西,铁岭
2460,三江口,铁岭
2461,泉沟,铁岭
2462,曲家店,铁岭
2463,铁岭,铁岭
2464,铁岭西,铁岭
2465,西丰,铁岭
2466,熊岳城,营口
2467,营口,营口
2468,营口东,营口
2469,老边,营口
2470,鲅鱼圈,营口
2471,大石桥,营口
2472,盖州,营口
2473,盖州西,营口
2474,额济纳,阿拉善盟
2475,黑沙土,阿拉善盟
2476,本井,阿拉善盟
2477,吉兰太,阿拉善盟
2478,岳家井,阿拉善盟
2479,庆阳山,阿拉善盟
2480,苏宏图,阿拉善盟
2481,四分滩,巴彦淖尔
2482,西小召,巴彦淖尔
2483,头道桥,巴彦淖尔
2484,乌拉山,巴彦淖尔
2485,乌拉特前旗,巴彦淖尔
2486,五原,巴彦淖尔
2487,营盘湾,巴彦淖尔
2488,呼噜斯太,巴彦淖尔
2489,临河,巴彦淖尔
2490,明安,巴彦淖尔
2491,巴彦高勒,巴彦淖尔
2492,白彦花,巴彦淖尔
2493,杭锦后旗,巴彦淖尔
2494,公庙子,巴彦淖尔
2495,公积坂,包头
2496,哈业胡同,包头
2497,二道沙河,包头
2498,东南营子,包头
2499,东兴,包头
2500,高家村,包头
2501,白云,包头
2502,白云鄂博,包头
2503,白云鄂博南,包头
2504,坝梁,包头
2505,10公里,包头
2506,7公里,包头
2507,8公里,包头
2508,艾不盖,包头
2509,曹家营子,包头
2510,包头,包头
2511,包头北,包头
2512,包头东,包头
2513,包头西,包头
2514,包头西五场,包头
2515,包头西下行,包头
2516,包头西一场,包头
2517,赤峰东,包头
2518,美岱召,包头
2519,老羊壕,包头
2520,昆都仑召,包头
2521,乌兰胡同,包头
2522,瓦窑坝,包头
2523,西斗铺,包头
2524,新贤城,包头
2525,石拐,包头
2526,石门村,包头
2527,萨拉齐,包头
2528,三把火,赤峰
2529,三地,赤峰
2530,三义井,赤峰
2531,沙沁塔拉,赤峰
2532,沙日乃,赤峰
2533,山湾子,赤峰
2534,绍根,赤峰
2535,上店,赤峰
2536,热水,赤峰
2537,水地,赤峰
2538,四道湾,赤峰
2539,四分地,赤峰
2540,新窝铺,赤峰
2541,小兴隆地,赤峰
2542,汐子,赤峰
2543,小河沿,赤峰
2544,下坑子,赤峰
2545,头地,赤峰
2546,天义,赤峰
2547,乌力吉尔,赤峰
2548,五十家子,赤峰
2549,温都和硕,赤峰
2550,宇宙地,赤峰
2551,羊场,赤峰
2552,杨家营,赤峰
2553,衙门庙,赤峰
2554,元宝山,赤峰
2555,中台子,赤峰
2556,准沙日乌苏,赤峰
2557,旧庙,赤峰
2558,经棚,赤峰
2559,老府,赤峰
2560,林西,赤峰
2561,林东,赤峰
2562,莲花山,赤峰
2563,蒙根塔拉,赤峰
2564,麻斯塔拉,赤峰
2565,马林,赤峰
2566,马架子,赤峰
2567,六地沟,赤峰
2568,乃林,赤峰
2569,木头营子,赤峰
2570,南洼营,赤峰
2571,牛家营子,赤峰
2572,平顶庙,赤峰
2573,平庄,赤峰
2574,平庄南,赤峰
2575,赤峰西,赤峰
2576,赤峰,赤峰
2577,达日其嘎,赤峰
2578,大板,赤峰
2579,道德,赤峰
2580,宝木吐,赤峰
2581,北台子,赤峰
2582,北井子,赤峰
2583,查干浑迪,赤峰
2584,查布嘎,赤峰
2585,查干哈达,赤峰
2586,安庆沟,赤峰
2587,敖日布格图,赤峰
2588,敖汉,赤峰
2589,白音乌拉,赤峰
2590,嘎拉德斯汰,赤峰
2591,福兴地,赤峰
2592,福山地,赤峰
2593,风水沟,赤峰
2594,二龙,赤峰
2595,汗苏鲁,赤峰
2596,好鲁库,赤峰
2597,红花沟,赤峰
2598,公主埂,赤峰
2599,孤山子,赤峰
2600,哈达山,赤峰
2601,杭锦旗,鄂尔多斯
2602,鄂尔多斯,鄂尔多斯
2603,东胜,鄂尔多斯
2604,东胜西,鄂尔多斯
2605,达拉特旗,鄂尔多斯
2606,达拉特西,鄂尔多斯
2607,碱柜,鄂尔多斯
2608,呼和浩特,呼和浩特
2609,呼和浩特东,呼和浩特
2610,民族,呼和浩特
2611,察素齐,呼和浩特
2612,陶卜齐,呼和浩特
2613,陶思浩,呼和浩特
2614,新城,呼和浩特
2615,清水河西,呼和浩特
2616,沙力,呼伦贝尔
2617,松树林,呼伦贝尔
2618,塔尔气,呼伦贝尔
2619,索图罕,呼伦贝尔
2620,石门子,呼伦贝尔
2621,新绰源,呼伦贝尔
2622,小扬气,呼伦贝尔
2623,新南沟,呼伦贝尔
2624,新天,呼伦贝尔
2625,新帐房,呼伦贝尔
2626,兴安岭,呼伦贝尔
2627,小北,呼伦贝尔
2628,西岭口,呼伦贝尔
2629,图里河,呼伦贝尔
2630,完工,呼伦贝尔
2631,卧牛河,呼伦贝尔
2632,乌尔旗汗,呼伦贝尔
2633,乌固诺尔,呼伦贝尔
2634,乌兰丘,呼伦贝尔
2635,乌鲁布铁,呼伦贝尔
2636,乌奴耳,呼伦贝尔
2637,忠工屯,呼伦贝尔
2638,原林,呼伦贝尔
2639,扎罗木得,呼伦贝尔
2640,扎赉诺尔,呼伦贝尔
2641,扎赉诺尔西,呼伦贝尔
2642,扎兰屯,呼伦贝尔
2643,雅鲁,呼伦贝尔
2644,牙克石,呼伦贝尔
2645,岩山,呼伦贝尔
2646,杨木山,呼伦贝尔
2647,伊图里河,呼伦贝尔
2648,伊敏,呼伦贝尔
2649,春亭阁,呼伦贝尔
2650,翠峰,呼伦贝尔
2651,成吉思汗,呼伦贝尔
2652,朝原,呼伦贝尔
2653,朝中,呼伦贝尔
2654,朝阳村,呼伦贝尔
2655,达拉滨,呼伦贝尔
2656,嵯岗,呼伦贝尔
2657,大良,呼伦贝尔
2658,大其拉哈,呼伦贝尔
2659,得耳布尔,呼伦贝尔
2660,大雁,呼伦贝尔
2661,大扬气,呼伦贝尔
2662,大杨树,呼伦贝尔
2663,大杨树东,呼伦贝尔
2664,巴林,呼伦贝尔
2665,白桦排,呼伦贝尔
2666,阿乌尼,呼伦贝尔
2667,阿里河,呼伦贝尔
2668,阿龙山,呼伦贝尔
2669,布苏里,呼伦贝尔
2670,博克图,呼伦贝尔
2671,毕克齐,呼伦贝尔
2672,北头河,呼伦贝尔
2673,东宫,呼伦贝尔
2674,都伦,呼伦贝尔
2675,甘河,呼伦贝尔
2676,豪门,呼伦贝尔
2677,海拉尔,呼伦贝尔
2678,哈拉苏,呼伦贝尔
2679,哈力图,呼伦贝尔
2680,红彦,呼伦贝尔
2681,赫尔洪得,呼伦贝尔
2682,哈达阳,呼伦贝尔
2683,哈克,呼伦贝尔
2684,哈拉沟,呼伦贝尔
2685,沟口,呼伦贝尔
2686,古源,呼伦贝尔
2687,根河,呼伦贝尔
2688,高台子,呼伦贝尔
2689,莫尔道嘎,呼伦贝尔
2690,牧原,呼伦贝尔
2691,南木,呼伦贝尔
2692,讷尔克气,呼伦贝尔
2693,牛耳河,呼伦贝尔
2694,胪滨,呼伦贝尔
2695,岭北,呼伦贝尔
2696,岭南,呼伦贝尔
2697,陵丘,呼伦贝尔
2698,煤田,呼伦贝尔
2699,免渡河,呼伦贝尔
2700,满归,呼伦贝尔
2701,满洲里,呼伦贝尔
2702,汇流河,呼伦贝尔
2703,加格达奇,呼伦贝尔
2704,加南,呼伦贝尔
2705,吉文,呼伦贝尔
2706,金河,呼伦贝尔
2707,金林,呼伦贝尔
2708,静岭,呼伦贝尔
2709,劲松,呼伦贝尔
2710,喇嘛山,呼伦贝尔
2711,库都尔,呼伦贝尔
2712,克一河,呼伦贝尔
2713,喀喇其,呼伦贝尔
2714,开鲁,通辽
2715,库伦,通辽
2716,昆都庙,通辽
2717,金家店,通辽
2718,金宝屯,通辽
2719,霍林郭勒,通辽
2720,黄花筒,通辽
2721,毛告吐,通辽
2722,门达,通辽
2723,欧里,通辽
2724,平安地,通辽
2725,木里图,通辽
2726,奈曼,通辽
2727,嘎什甸子,通辽
2728,嘎什吐,通辽
2729,高林屯,通辽
2730,甘旗卡,通辽
2731,福巨,通辽
2732,东来,通辽
2733,东明村,通辽
2734,东壕,通辽
2735,保康,通辽
2736,宝龙山,通辽
2737,半截店,通辽
2738,敖来,通辽
2739,敖力布告,通辽
2740,昂乃,通辽
2741,八仙筒,通辽
2742,白音他拉,通辽
2743,大林,通辽
2744,大青沟,通辽
2745,大罕,通辽
2746,育新,通辽
2747,余粮堡,通辽
2748,扎鲁特,通辽
2749,云端,通辽
2750,治安,通辽
2751,哲里木,通辽
2752,珠斯花,通辽
2753,乌斯土,通辽
2754,瓦房,通辽
2755,通辽,通辽
2756,通辽北,通辽
2757,通辽东,通辽
2758,通辽西,通辽
2759,西六方,通辽
2760,双泡子,通辽
2761,舍伯吐,通辽
2762,舍力虎,通辽
2763,太平庄,通辽
2764,四合,通辽
2765,三家子,通辽
2766,钱家店,通辽
2767,乌海,乌海
2768,乌海北,乌海
2769,乌海西,乌海
2770,黄白茨,乌海
2771,化德,乌兰察布
2772,集宁,乌兰察布
2773,集宁南,乌兰察布
2774,马盖图,乌兰察布
2775,芦家村,乌兰察布
2776,大陆号,乌兰察布
2777,白音察干,乌兰察布
2778,八苏木,乌兰察布
2779,阿贵图,乌兰察布
2780,宝拉格,乌兰察布
2781,保健,乌兰察布
2782,贲红,乌兰察布
2783,二道沟,乌兰察布
2784,福生庄,乌兰察布
2785,丰镇,乌兰察布
2786,姑家堡,乌兰察布
2787,红砂坝,乌兰察布
2788,乌兰察布,乌兰察布
2789,乌兰哈达,乌兰察布
2790,土贵乌拉,乌兰察布
2791,土牧尔台,乌兰察布
2792,兴和西,乌兰察布
2793,新安庄,乌兰察布
2794,旗下营,乌兰察布
2795,七苏木,乌兰察布
2796,三道营,乌兰察布
2797,商都,乌兰察布
2798,苏集,乌兰察布
2799,十八台,乌兰察布
2800,卓资东,乌兰察布
2801,卓资山,乌兰察布
2802,朱日和,锡林郭勒盟
2803,正镶白旗,锡林郭勒盟
2804,扎布其尔,锡林郭勒盟
2805,牙拉盖图,锡林郭勒盟
2806,苏尼特左旗,锡林郭勒盟
2807,苏吉达巴,锡林郭勒盟
2808,赛乌苏,锡林郭勒盟
2809,赛音胡都格,锡林郭勒盟
2810,赛汉塔拉,锡林郭勒盟
2811,桑根达来,锡林郭勒盟
2812,桑根达来东,锡林郭勒盟
2813,齐哈日格图,锡林郭勒盟
2814,星耀,锡林郭勒盟
2815,兴和,锡林郭勒盟
2816,西里,锡林郭勒盟
2817,西乌旗,锡林郭勒盟
2818,锡林浩特,锡林郭勒盟
2819,锡林呼都嘎,锡林郭勒盟
2820,西胡尔清,锡林郭勒盟
2821,夏拉哈马,锡林郭勒盟
2822,乌兰花,锡林郭勒盟
2823,贺日斯台,锡林郭勒盟
2824,古尔班,锡林郭勒盟
2825,格勒森德,锡林郭勒盟
2826,郭尔奔敖包,锡林郭勒盟
2827,二连,锡林郭勒盟
2828,查干芒和,锡林郭勒盟
2829,查干特格,锡林郭勒盟
2830,宝日格,锡林郭勒盟
2831,阿巴嘎旗,锡林郭勒盟
2832,巴彦郭勒,锡林郭勒盟
2833,白音华南,锡林郭勒盟
2834,白银哈尔,锡林郭勒盟
2835,德日斯图,锡林郭勒盟
2836,道仑郭勒,锡林郭勒盟
2837,楚鲁图,锡林郭勒盟
2838,朝格温多尔,锡林郭勒盟
2839,呼尔吉音,锡林郭勒盟
2840,湖北,锡林郭勒盟
2841,皇德,锡林郭勒盟
2842,湖南,兴安盟
2843,明水河,兴安盟
2844,南兴安,兴安盟
2845,牛汾台,兴安盟
2846,宁家,兴安盟
2847,德伯斯,兴安盟
2848,大石寨,兴安盟
2849,白音胡硕,兴安盟
2850,白海,兴安盟
2851,白狼,兴安盟
2852,阿尔山,兴安盟
2853,阿尔山北,兴安盟
2854,北兴安,兴安盟
2855,布敦化,兴安盟
2856,杜尔基,兴安盟
2857,归流河,兴安盟
2858,哈拉黑,兴安盟
2859,哈达,兴安盟
2860,葛根庙,兴安盟
2861,哈日努拉,兴安盟
2862,乌兰浩特,兴安盟
2863,五叉沟,兴安盟
2864,卫东,兴安盟
2865,吐列毛杜,兴安盟
2866,西口,兴安盟
2867,西哲里木,兴安盟
2868,索伦,兴安盟
2869,伊尔施,兴安盟
2870,沈家河,固原
2871,七营,固原
2872,三营,固原
2873,三关口,固原
2874,固原,固原
2875,二营,固原
2876,褚家湾,固原
2877,彭阳,固原
2878,六盘山,固原
2879,平罗,石嘴山
2880,惠农,石嘴山
2881,大蹬沟,石嘴山
2882,大武口,石嘴山
2883,白芨沟,石嘴山
2884,汝箕沟,石嘴山
2885,石嘴山,石嘴山
2886,西大滩,石嘴山
2887,土桥子,吴忠
2888,同心,吴忠
2889,王团庄,吴忠
2890,石坝,吴忠
2891,太阳山,吴忠
2892,青铜峡,吴忠
2893,盐池,吴忠
2894,艾家村,吴忠
2895,大坝,吴忠
2896,红寺堡,吴忠
2897,黄羊滩,银川
2898,宁东,银川
2899,暖泉,银川
2900,灵武,银川
2901,银川,银川
2902,银川南,银川
2903,营盘水,中卫
2904,迎水桥,中卫
2905,宣和,中卫
2906,中卫,中卫
2907,中宁,中卫
2908,中宁东,中卫
2909,中宁南,中卫
2910,沙坡头,中卫
2911,李旺,中卫
2912,韩府湾,中卫
2913,干塘,中卫
2914,大战场,中卫
2915,长农,中卫
2916,刚察,海北藏族自治州
2917,海晏,海北藏族自治州
2918,哈尔盖,海北藏族自治州
2919,门源,海北藏族自治州
2920,鸟岛,海北藏族自治州
2921,青海湖,海北藏族自治州
2922,平安驿,海东
2923,民和南,海东
2924,乐都,海东
2925,乐都南,海东
2926,海东西,海东
2927,格尔木,海西蒙古族藏族自治州
2928,察尔汗,海西蒙古族藏族自治州
2929,察汗诺,海西蒙古族藏族自治州
2930,茶卡,海西蒙古族藏族自治州
2931,德令哈,海西蒙古族藏族自治州
2932,大柴旦,海西蒙古族藏族自治州
2933,达布逊,海西蒙古族藏族自治州
2934,柯柯,海西蒙古族藏族自治州
2935,南山,海西蒙古族藏族自治州
2936,欧龙山,海西蒙古族藏族自治州
2937,马海,海西蒙古族藏族自治州
2938,乌兰,海西蒙古族藏族自治州
2939,沱沱河,海西蒙古族藏族自治州
2940,陶力,海西蒙古族藏族自治州
2941,天峻,海西蒙古族藏族自治州
2942,天棚,海西蒙古族藏族自治州
2943,锡铁山,海西蒙古族藏族自治州
2944,饮马峡,海西蒙古族藏族自治州
2945,饮马峡西,海西蒙古族藏族自治州
2946,鱼卡,海西蒙古族藏族自治州
2947,西宁,西宁
2948,西宁西,西宁
2949,湟源,西宁
2950,大通西,西宁
2951,博兴,滨州
2952,滨州,滨州
2953,阳信,滨州
2954,邹平,滨州
2955,晏城,德州
2956,禹城,德州
2957,德州,德州
2958,德州东,德州
2959,陵城,德州
2960,临邑,德州
2961,平原,德州
2962,利津南,东营
2963,东营,东营
2964,东营南,东营
2965,东明县,菏泽
2966,定陶,菏泽
2967,菏泽,菏泽
2968,菏泽南,菏泽
2969,曹县,菏泽
2970,鄄城,菏泽
2971,巨野,菏泽
2972,郓城,菏泽
2973,算王庄,菏泽
2974,商河,济南
2975,章丘,济南
2976,济南,济南
2977,济南东,济南
2978,济南西,济南
2979,大明湖,济南
2980,济宁,济宁
2981,嘉祥,济宁
2982,梁山,济宁
2983,邹城,济宁
2984,兖州,济宁
2985,曲阜,济宁
2986,曲阜东,济宁
2987,泗水,济宁
2988,司家岭,莱芜
2989,蔺家楼,莱芜
2990,莱芜东,莱芜
2991,莱芜西,莱芜
2992,聊城,聊城
2993,聊城北,聊城
2994,临清,聊城
2995,阳谷,聊城
2996,沂南,临沂
2997,沂水,临沂
2998,郯城,临沂
2999,临沂,临沂
3000,临沂北,临沂
3001,临沂东,临沂
3002,平邑,临沂
3003,坪上,临沂
3004,兰陵北,临沂
3005,莒南,临沂
3006,费县,临沂
3007,城阳,青岛
3008,蓝村,青岛
3009,莱西,青岛
3010,莱西北,青岛
3011,即墨北,青岛
3012,胶州,青岛
3013,胶州北,青岛
3014,平度,青岛
3015,青岛,青岛
3016,青岛北,青岛
3017,日照,日照
3018,五莲,日照
3019,莒县,日照
3020,磁窑,泰安
3021,范镇,泰安
3022,上高镇,泰安
3023,泰安,泰安
3024,泰山,泰安
3025,燕家庄,泰安
3026,乳山,威海
3027,荣成,威海
3028,威海,威海
3029,威海北,威海
3030,文登,威海
3031,文登东,威海
3032,潍坊,潍坊
3033,潍坊北,潍坊
3034,青州,潍坊
3035,青州市,潍坊
3036,青州市北,潍坊
3037,诸城,潍坊
3038,高密,潍坊
3039,昌乐,潍坊
3040,海阳,烟台
3041,海阳北,烟台
3042,莱阳,烟台
3043,牟平,烟台
3044,龙口,烟台
3045,芝罘,烟台
3046,烟台,烟台
3047,烟台南,烟台
3048,桃村,烟台
3049,桃村北,烟台
3050,滕州,枣庄
3051,滕州东,枣庄
3052,枣庄,枣庄
3053,枣庄东,枣庄
3054,枣庄西,枣庄
3055,源迁,淄博
3056,淄博,淄博
3057,淄博北,淄博
3058,淄川,淄博
3059,西桐古,淄博
3060,临淄,淄博
3061,临淄北,淄博
3062,刘征,淄博
3063,南博山,淄博
3064,南仇,淄博
3065,口头,淄博
3066,桓台,淄博
3067,黑旺,淄博
3068,博山,淄博
3069,北牟,淄博
3070,北舍,长治
3071,长治,长治
3072,长治北,长治
3073,长子,长治
3074,常村,长治
3075,大辛庄,长治
3076,东阳关,长治
3077,东田良,长治
3078,黎城,长治
3079,潞城,长治
3080,漫流河,长治
3081,武乡,长治
3082,襄垣,长治
3083,小宋,长治
3084,微子镇,长治
3085,沁县,长治
3086,天镇,大同
3087,周士庄,大同
3088,云彩岭,大同
3089,招柏,大同
3090,阳高,大同
3091,永嘉堡,大同
3092,灵丘,大同
3093,磨滩,大同
3094,平旺,大同
3095,平型关,大同
3096,孤山,大同
3097,大同,大同
3098,大同东,大同
3099,大涧,大同
3100,堡子湾,大同
3101,北板桥,晋城
3102,东元庆,晋城
3103,东坡,晋城
3104,高平,晋城
3105,南陈铺,晋城
3106,孔庄,晋城
3107,晋城,晋城
3108,晋城北,晋城
3109,嘉峰,晋城
3110,阳城,晋城
3111,赵庄,晋城
3112,西武匠,晋城
3113,西阳村,晋城
3114,祁县,晋中
3115,祁县东,晋中
3116,太谷,晋中
3117,太谷西,晋中
3118,寿阳,晋中
3119,张兰,晋中
3120,榆社,晋中
3121,榆次,晋中
3122,介休,晋中
3123,介休东,晋中
3124,晋中,晋中
3125,南峧,晋中
3126,平遥,晋中
3127,平遥古城,晋中
3128,灵石,晋中
3129,灵石东,晋中
3130,芦家庄,晋中
3131,临汾,临汾
3132,临汾西,临汾
3133,霍州,临汾
3134,霍州东,临汾
3135,侯马,临汾
3136,侯马北,临汾
3137,侯马西,临汾
3138,洪洞,临汾
3139,洪洞西,临汾
3140,赵城,临汾
3141,西贺村,临汾
3142,襄汾,临汾
3143,襄汾西,临汾
3144,孝南,吕梁
3145,孝西,吕梁
3146,文水,吕梁
3147,交城,吕梁
3148,柳林南,吕梁
3149,吕梁,吕梁
3150,汾阳,吕梁
3151,兑镇,吕梁
3152,白壁关,吕梁
3153,岱岳,朔州
3154,金沙滩,朔州
3155,怀仁,朔州
3156,怀仁东,朔州
3157,神头,朔州
3158,朔州,朔州
3159,朔州西,朔州
3160,山阴,朔州
3161,应县,朔州
3162,阳曲,太原
3163,镇城底,太原
3164,清徐,太原
3165,太原,太原
3166,太原北,太原
3167,太原东,太原
3168,太原南,太原
3169,北白,太原
3170,汾河,太原
3171,高村,太原
3172,古东,太原
3173,古交,太原
3174,河边,忻州
3175,豆罗,忻州
3176,东庄,忻州
3177,繁峙,忻州
3178,东淤地,忻州
3179,定襄,忻州
3180,北义井,忻州
3181,保德,忻州
3182,播明,忻州
3183,安塘,忻州
3184,代县,忻州
3185,大营,忻州
3186,蒋村,忻州
3187,岢岚,忻州
3188,平社,忻州
3189,宁武,忻州
3190,神池,忻州
3191,神池南,忻州
3192,秦家庄,忻州
3193,五台山,忻州
3194,五寨,忻州
3195,忻州,忻州
3196,下社,忻州
3197,枣林,忻州
3198,原平,忻州
3199,阳方口,忻州
3200,阳明堡,忻州
3201,轩岗,忻州
3202,岩会,阳泉
3203,阳泉,阳泉
3204,阳泉北,阳泉
3205,阳泉曲,阳泉
3206,娘子关,阳泉
3207,程家,阳泉
3208,东镇,运城
3209,风陵渡,运城
3210,河津,运城
3211,稷山,运城
3212,盐湖,运城
3213,永济,运城
3214,永济北,运城
3215,运城,运城
3216,运城北,运城
3217,新绛,运城
3218,闻喜,运城
3219,闻喜西,运城
3220,小河镇,安康
3221,石庙沟,安康
3222,石泉县,安康
3223,蜀河,安康
3224,缯溪河,安康
3225,张家船,安康
3226,紫阳,安康
3227,棕溪,安康
3228,旬阳,安康
3229,旬阳北,安康
3230,涧池铺,安康
3231,冷水,安康
3232,麻柳,安康
3233,毛坝关,安康
3234,梅子铺,安康
3235,汉阴,安康
3236,高滩,安康
3237,高梁铺,安康
3238,池河,安康
3239,大竹园,安康
3240,安康,安康
3241,白河东,安康
3242,白河县,安康
3243,蔡家坡,宝鸡
3244,宝鸡,宝鸡
3245,宝鸡南,宝鸡
3246,常兴,宝鸡
3247,福临堡,宝鸡
3248,凤州,宝鸡
3249,冯家山,宝鸡
3250,凤县,宝鸡
3251,凤翔,宝鸡
3252,虢镇,宝鸡
3253,陇县,宝鸡
3254,娘娘庙,宝鸡
3255,绛帐,宝鸡
3256,火烧寨,宝鸡
3257,水沟,宝鸡
3258,史家铺,宝鸡
3259,秦岭,宝鸡
3260,岐山,宝鸡
3261,千河,宝鸡
3262,千阳,宝鸡
3263,三花石,汉中
3264,西乡,汉中
3265,徐家坪,汉中
3266,燕子砭,汉中
3267,晏家坝,汉中
3268,阳平关,汉中
3269,洋县,汉中
3270,乐素河,汉中
3271,巨亭,汉中
3272,勉县,汉中
3273,马蹄湾,汉中
3274,略阳,汉中
3275,高潭子,汉中
3276,汉中,汉中
3277,茶镇,汉中
3278,城固,汉中
3279,巴山,汉中
3280,白水江,汉中
3281,丹凤,商洛
3282,砚川,商洛
3283,柞水,商洛
3284,镇安,商洛
3285,商洛,商洛
3286,商南,商洛
3287,生芝渠,铜川
3288,孙镇,渭南
3289,苏家坡,渭南
3290,韦庄,渭南
3291,渭南,渭南
3292,渭南北,渭南
3293,渭南南,渭南
3294,潼关,渭南
3295,张桥,渭南
3296,钟家村,渭南
3297,大荔,渭南
3298,大荔北,渭南
3299,合阳,渭南
3300,合阳北,渭南
3301,韩城,渭南
3302,贺家河,渭南
3303,洞子崖,渭南
3304,杜赵,渭南
3305,坡底村,渭南
3306,蒲城,渭南
3307,蒲城东,渭南
3308,华山,渭南
3309,华山北,渭南
3310,集北,渭南
3311,临潼,西安
3312,临潼东,西安
3313,灞桥,西安
3314,阎良,西安
3315,西安南,西安
3316,西安,西安
3317,西安北,西安
3318,咸阳,咸阳
3319,咸阳秦都,咸阳
3320,兴平,咸阳
3321,武功,咸阳
3322,三原,咸阳
3323,乾县,咸阳
3324,杨陵,咸阳
3325,杨陵南,咸阳
3326,永寿,咸阳
3327,永乐店,咸阳
3328,彬州,咸阳
3329,长武,咸阳
3330,礼泉,咸阳
3331,黄陵,延安
3332,黄陵南,延安
3333,刘家沟,延安
3334,洛川东,延安
3335,蟠龙镇,延安
3336,道镇,延安
3337,甘泉,延安
3338,甘泉北,延安
3339,富县,延安
3340,富县东,延安
3341,延安,延安
3342,子长,延安
3343,子洲,榆林
3344,榆林,榆林
3345,清涧县,榆林
3346,绥德,榆林
3347,神木,榆林
3348,神木北,榆林
3349,神木西,榆林
3350,吴堡,榆林
3351,田庄镇,榆林
3352,西沟,榆林
3353,府谷,榆林
3354,定边,榆林
3355,曹家伙场,榆林
3356,牛家梁,榆林
3357,洛川,榆林
3358,米脂,榆林
3359,锦界,榆林
3360,靖边,榆林
3361,海湾,奉贤区
3362,安亭北,嘉定区
3363,南翔北,嘉定区
3364,金山北,金山区
3365,上海虹桥,闵行区
3366,芦潮港,浦东新区
3367,上海西,普陀区
3368,四团,上海
3369,亭林,上海
3370,叶榭,上海
3371,南翔北所,上海
3372,七宝,上海
3373,金山,上海
3374,黄渡,上海
3375,黄渡所,上海
3376,金山卫,上海
3377,金山卫东,上海
3378,金山卫西,上海
3379,金山园区,上海
3380,漕泾,上海
3381,车墩,上海
3382,春申,上海
3383,枫泾,上海
3384,封浜,上海
3385,新桥,松江区
3386,松江南,松江区
3387,松江,松江区
3388,上海南,徐汇区
3389,上海,闸北区
3390,下两,巴中
3391,巴中,巴中
3392,乐坝,巴中
3393,平昌,巴中
3394,南江,巴中
3395,彭州,成都
3396,彭州南,成都
3397,郫县,成都
3398,郫县东,成都
3399,郫县西,成都
3400,龙潭寺,成都
3401,马街,成都
3402,离堆公园,成都
3403,临巴溪,成都
3404,聚源,成都
3405,金堂,成都
3406,简阳南,成都
3407,回龙庵,成都
3408,花龙门,成都
3409,安靖,成都
3410,八里,成都
3411,安德,成都
3412,步行街,成都
3413,陈家湾,成都
3414,成都,成都
3415,成都东,成都
3416,成都南,成都
3417,都江堰,成都
3418,洪安乡,成都
3419,红花塘,成都
3420,红光镇,成都
3421,公兴,成都
3422,犀浦,成都
3423,犀浦东,成都
3424,新民场,成都
3425,新津,成都
3426,新津南,成都
3427,新都东,成都
3428,三道堰,成都
3429,青白江东,成都
3430,青城山,成都
3431,石板滩,成都
3432,双流,成都
3433,双流机场,成都
3434,双流西,成都
3435,迎宾路,成都
3436,宣汉,达州
3437,石柱槽,达州
3438,覃家坝,达州
3439,青花,达州
3440,渠县,达州
3441,三汇镇,达州
3442,土溪,达州
3443,万源,达州
3444,渡市,达州
3445,达州,达州
3446,开江,达州
3447,毛坝,达州
3448,蒲家,达州
3449,罗江,德阳
